Frame,X,Y
13880,1047,361
13881,1045,372
13882,1043,384
13883,1041,396
13884,1038,408
13886,1030,439
13887,1029,457
13888,1026,475
13891,1014,540
13892,1008,564
13893,1006,576
13894,1005,559
13895,1004,546
13920,1000,450
13922,1008,446
13923,1015,447
13924,1019,448
13925,1024,450
13926,1026,453
13927,1032,454
13928,1036,456
13929,1039,459
13934,1050,480
13935,950,482
13941,1064,473
13945,1072,466
13947,1074,460
13949,1078,460
13959,615,370
13960,1091,481
13966,1087,466
13969,1086,457
13971,1083,456
13972,895,529
13974,891,537
13975,1079,455
13976,1012,482
13978,1012,477
13984,1071,462
13985,1072,466
14042,1034,479
14077,1236,737
14135,1022,640
14142,947,395
14163,903,556
14164,901,561
14165,900,549
14169,889,507
14172,880,492
14173,883,490
14174,876,474
14175,1235,735
14176,868,466
14177,864,467
14178,861,465
14179,858,466
14181,846,475
14184,834,503
14185,832,511
14186,828,523
14187,823,541
14195,1028,452
14199,946,405
14222,883,682
14247,1236,736
14249,932,398
14251,922,397
14265,830,472
14267,813,507
14268,804,523
14269,793,543
14270,781,565
14271,772,559
14272,764,548
14273,755,539
14274,748,526
14276,727,506
14277,718,502
14278,709,493
14280,686,479
14281,677,477
14282,663,475
14283,652,471
14284,637,469
14287,1281,46
14288,1153,58
14289,1152,57
14290,1012,73
14291,862,94
14292,698,127
14293,537,171
14294,633,469
14295,666,460
14296,691,451
14297,710,446
14320,834,490
14323,835,478
14327,837,467
14348,837,466
14355,834,460
14356,834,456
14366,832,460
14385,969,504
14386,1242,632
14389,1246,639
14396,816,481
14405,968,494
14411,807,477
14413,807,480
14414,809,478
14447,886,517
14457,920,446
14464,909,423
14465,906,418
14466,902,419
14468,896,416
14469,891,415
14474,1236,738
14484,792,548
14485,781,573
14486,768,588
14487,760,577
14488,751,565
14489,742,557
14490,732,550
14491,718,538
14492,708,533
14493,694,529
14495,740,502
14498,831,465
14500,874,453
14501,967,484
14503,914,439
14516,1005,443
14517,1007,448
14520,1020,454
14521,1019,455
14541,1016,479
14543,1017,481
14546,1054,460
14568,1051,454
14582,1059,537
14583,1059,528
14592,1177,461
14599,959,431
14603,611,383
14605,916,411
14608,901,412
14609,896,416
14610,893,416
14613,881,425
14615,874,435
14618,871,448
14619,866,449
14620,865,454
14622,863,463
14627,849,481
14633,844,457
14640,838,454
14645,837,453
14651,992,528
14669,802,481
14670,804,477
14677,790,466
14679,790,467
14685,780,471
14695,763,472
14696,1044,596
14697,1049,611
14698,1049,622
14699,1053,609
14700,1052,599
14701,1053,588
14702,1054,579
14703,1057,570
14704,1056,564
14705,1056,558
14706,1057,555
14707,1058,553
14708,1060,553
14710,1056,550
14720,964,429
14721,958,424
14734,914,455
14738,907,478
14742,900,492
14744,897,480
14745,897,474
14746,976,471
14750,889,457
14754,936,486
14755,887,451
14764,877,412
14765,877,408
14768,875,399
14769,875,395
14770,874,393
14773,870,387
14778,861,389
14782,854,404
14784,848,415
14794,928,484
14797,799,528
14798,793,517
14799,790,507
14800,1610,383
14803,767,472
14804,763,467
14805,756,459
14806,747,453
14807,744,453
14808,735,451
14809,727,450
14810,1234,735
14811,712,451
14812,703,457
14813,694,461
14814,684,471
14815,674,480
14816,660,490
14817,697,475
14818,749,446
14819,790,430
14820,823,415
14821,850,406
14822,873,400
14825,661,664
14833,987,409
14834,993,412
14835,998,419
14836,1000,421
14837,1006,426
14838,1012,430
14839,1017,433
14840,1020,442
14841,1024,447
14842,1026,454
14843,1031,458
14844,1033,463
14846,1037,473
14849,1049,491
14853,1230,732
14858,1007,480
14861,1046,456
14862,1045,459
14864,1057,448
14871,1044,430
14874,1039,423
14877,1030,420
14878,1028,419
14879,1024,418
14882,1014,421
14885,1002,424
14886,997,427
14887,996,433
14889,984,438
14890,981,444
14891,975,448
14894,958,469
14895,949,472
14900,913,528
14903,889,538
14904,886,531
14905,875,524
14906,870,519
14908,857,514
14909,850,510
14910,840,507
14919,895,588
14921,759,522
14922,771,510
14930,939,576
14932,952,576
14934,956,578
14965,856,466
14968,843,454
14972,838,424
14974,838,410
14975,838,406
14976,835,398
14977,835,394
14979,834,384
14980,835,379
14986,840,361
14987,839,359
14996,853,382
14998,853,397
15007,877,546
15008,883,571
15010,889,553
15011,890,539
15012,893,521
15013,897,507
15026,968,421
15034,697,493
15035,997,451
15036,998,455
15037,999,460
15038,1002,466
15040,1006,477
15041,1008,481
15042,1009,488
15043,1010,494
15044,1015,502
15045,1015,499
15046,1015,490
15047,1014,488
15049,1011,478
15050,1013,474
15054,1013,465
15064,999,454
15071,1002,459
15075,906,492
15132,988,496
15138,1022,499
15149,1000,468
15163,984,489
15164,987,486
15187,1000,544
15201,1024,505
15313,990,519
15320,1006,478
15474,989,437
15475,995,437
15476,944,484
15477,1006,438
15479,1016,440
15480,1024,444
15481,1029,447
15482,1038,451
15483,1044,456
15484,1051,462
15486,1066,478
15495,1342,636
15503,1311,522
15506,1381,642
15513,1219,570
15514,1170,493
15515,1128,480
15517,1066,460
15518,1041,455
15519,1020,451
15520,1000,448
15526,918,449
15527,912,452
15528,903,454
15529,895,457
15531,880,466
15533,868,474
15534,864,481
15535,1102,511
15541,877,460
15544,830,467
15545,828,465
15546,825,465
15547,820,463
15548,823,463
15551,816,465
15561,825,445
15583,823,484
15592,890,541
15611,870,480
15614,917,578
15642,919,446
15658,887,529
15664,922,448
15665,919,445
15669,913,426
15672,906,412
15673,903,410
15674,900,406
15675,898,405
15676,893,403
15677,891,400
15678,887,399
15679,885,399
15680,880,400
15681,876,399
15682,874,399
15684,863,401
15686,854,407
15688,961,483
15696,945,480
15704,960,483
15710,664,621
15711,664,618
15712,668,455
15714,648,450
15715,639,450
15716,627,451
15717,616,454
15719,595,460
15721,606,467
15724,730,445
15727,663,448
15730,702,492
15733,630,639
15736,661,598
15737,939,445
15738,944,446
15766,1007,484
15773,1004,452
15776,981,444
15782,948,451
15783,943,451
15786,1005,444
15789,892,475
15791,1015,484
15793,852,505
15794,838,513
15795,829,524
15797,803,549
15798,790,555
15799,778,550
15801,757,543
15803,1237,736
15812,742,508
15813,774,497
15817,868,472
15819,900,463
15821,709,451
15822,692,497
15826,977,461
15840,1046,494
15846,1015,481
15848,1016,481
15867,1034,449
15882,969,489
15883,970,491
15892,1017,468
15896,894,529
15899,874,538
15900,870,545
15921,982,484
15923,986,484
15953,1019,454
15958,1024,453
15960,1030,454
15961,1026,453
15962,1034,455
15988,1140,538
15989,1147,543
15990,1156,549
15991,1148,545
15997,1207,592
15999,1066,454
16000,1058,450
16001,1053,450
16002,1048,449
16003,1044,449
16004,1035,450
16005,1032,451
16006,1029,453
16007,1023,454
16008,1020,456
16009,1016,458
16010,1012,460
16011,1007,463
16013,1002,474
16017,993,490
16020,985,481
16025,980,466
16033,968,442
16034,966,433
16035,932,458
16036,927,450
16041,951,398
16047,933,371
16058,803,491
16061,876,346
16069,831,373
16070,825,378
16077,763,454
16078,751,470
16096,959,483
16097,578,491
16098,569,488
16099,560,487
16100,550,490
16101,544,493
16102,534,499
16107,740,431
16111,825,420
16112,842,421
16119,910,442
16120,914,448
16121,919,451
16122,923,455
16125,937,473
16126,939,481
16182,956,419
16195,952,577
16196,952,601
16197,952,589
16198,957,576
16199,953,482
16201,957,550
16202,957,541
16203,956,534
16204,960,529
16206,962,523
16207,966,520
16208,967,519
16210,960,483
16214,903,442
16217,706,494
16219,853,397
16223,833,394
16226,825,399
16228,820,406
16229,816,409
16238,919,444
16248,793,472
16249,794,467
16253,792,454
16257,787,443
16262,891,625
16263,1001,584
16268,783,454
16270,782,458
16271,784,461
16272,782,462
16282,772,466
16284,769,463
16287,762,456
16291,762,462
16308,739,472
16316,732,474
16319,730,474
16405,960,384
16406,964,384
16409,966,369
16412,969,360
16413,979,361
16416,984,354
16417,988,357
16418,993,357
16423,1006,370
16424,1012,376
16425,1017,382
16426,1018,391
16427,1021,400
16428,1027,412
16429,1030,424
16430,1033,439
16431,1039,453
16436,1066,576
16437,1072,610
16438,1077,610
16439,1080,592
16446,1036,460
16447,1033,454
16448,1027,448
16449,1023,445
16450,1020,441
16451,1017,439
16452,1014,438
16453,1011,438
16454,1008,439
16456,1004,442
16459,1000,448
16460,1000,448
16489,992,431
16491,992,425
16493,995,418
16494,999,415
16495,999,412
16496,999,407
16502,1012,394
16504,1018,394
16507,1027,394
16508,1029,397
16509,1032,399
16511,1036,403
16512,1042,408
16513,1047,412
16514,959,482
16516,1058,428
16517,1059,438
16518,1066,444
16519,1072,452
16521,946,484
16527,1119,588
16528,1129,598
16530,1141,577
16543,995,543
16544,1128,460
16545,1111,447
16546,1097,441
16548,930,483
16550,1059,427
16553,1044,429
16554,1042,432
16555,1036,432
16556,1033,436
16559,1025,442
16560,1024,448
16561,1021,451
16562,1020,457
16577,1001,461
16584,1002,444
16589,1006,432
16594,1015,421
16595,1020,420
16597,1023,421
16598,1023,423
16600,1030,426
16601,1033,432
16602,1035,433
16603,1036,436
16604,1041,444
16605,1047,448
16608,1057,475
16624,1116,478
16625,1120,478
16626,1208,593
16627,1200,589
16632,1180,522
16637,988,430
16638,974,425
16643,924,424
16645,910,426
16646,904,429
16647,898,432
16649,889,438
16650,885,444
16653,876,453
16655,869,458
16658,862,478
16673,846,450
16676,843,424
16677,842,415
16678,840,408
16679,835,399
16684,835,364
16686,831,351
16688,828,338
16689,828,334
16690,824,326
16694,819,310
16695,813,306
16696,814,303
16697,813,300
16698,810,298
16700,807,293
16701,750,639
16706,789,300
16714,766,346
16721,736,445
16725,718,532
16726,713,559
16727,708,554
16728,704,539
16729,699,523
16730,697,507
16731,693,494
16732,687,477
16733,685,462
16734,682,448
16735,676,435
16736,672,424
16737,667,412
16738,663,403
16739,660,391
16740,656,381
16741,649,373
16742,642,366
16743,637,358
16744,634,354
16745,628,348
16746,621,345
16750,595,348
16751,589,354
16752,585,358
16756,517,450
16760,828,396
16764,898,410
16780,1014,496
16787,1031,461
16792,1039,456
16797,1012,481
16799,1013,482
16800,1018,431
16803,1008,419
16804,1000,417
16805,996,417
16806,990,414
16809,1019,483
16815,924,420
16816,915,424
16825,820,490
16832,705,541
16835,759,498
16839,801,467
16875,901,469
16879,889,472
16901,988,428
16902,994,429
16903,1000,432
16904,1006,436
16905,1012,439
16906,1018,444
16907,1026,448
16908,1035,456
16970,934,483
16973,923,486
17003,893,479
17012,1026,474
17025,1022,474
17031,865,482
17033,860,479
17044,1011,475
17045,1020,480
17054,841,481
17055,1013,479
17070,1005,484
17075,810,480
17095,807,479
17099,802,481
17103,794,482
17106,790,466
17107,799,480
17110,792,480
17112,789,482
17115,781,480
17116,777,480
17138,777,481
17178,730,478
17203,694,466
17254,994,514
17278,1240,660
17292,709,465
17295,709,460
17296,709,460
17302,690,481
17304,703,454
17313,691,445
17419,1037,487
17424,664,490
17426,663,451
17429,665,451
17434,1004,470
17439,678,447
17440,662,480
17441,687,451
17444,667,484
17445,689,446
17453,703,445
17457,709,444
17471,731,440
17481,751,442
17504,782,485
17508,823,444
17511,832,450
17528,866,467
17572,892,481
17605,934,486
17607,931,447
17618,946,501
17645,976,398
17646,976,399
17647,982,400
17648,984,399
17651,994,409
17653,995,418
17655,1004,433
17663,957,486
17665,1051,577
17669,1066,529
17673,1081,495
17675,1127,689
17676,1098,478
17679,1118,473
17680,1117,478
17681,1132,480
17682,932,625
17683,1125,463
17684,1111,439
17685,1095,423
17686,1090,411
17687,1084,403
17688,1078,399
17689,1074,394
17690,1070,392
17691,1068,391
17692,1063,391
17693,1061,391
17695,1057,394
17696,1057,397
17698,1056,403
17699,1054,406
17700,1056,411
17702,1054,418
17704,1055,425
17705,1055,433
17706,1054,436
17707,1054,441
17708,1055,448
17709,1054,454
17710,1057,457
17711,1054,460
17714,1060,480
17717,1059,480
17722,1060,460
17726,1047,457
17729,1059,426
17731,1064,413
17732,1066,408
17733,1068,399
17734,1020,483
17735,1072,382
17736,1071,378
17740,1077,351
17741,1079,344
17744,1083,323
17746,1086,312
17747,1087,304
17748,1087,301
17749,1090,297
17750,1092,291
17751,1095,286
17752,1095,282
17753,1096,280
17754,1098,274
17755,1101,270
17756,1101,268
17758,1104,265
17766,1116,259
17767,1115,261
17769,1115,265
17771,1120,276
17772,1120,280
17773,1123,288
17774,1123,295
17775,1125,301
17776,1126,312
17777,1126,321
17778,1129,332
17779,1130,345
17780,1132,358
17781,1132,373
17782,1134,388
17783,1135,406
17784,1137,424
17785,1137,445
17786,1137,472
17787,1200,579
17788,967,468
17789,1141,548
17790,1141,579
17791,1141,594
17792,1141,576
17793,1139,559
17794,1138,543
17798,971,623
17799,1132,475
17800,1130,465
17801,1130,455
17802,1126,445
17803,1125,439
17804,1240,604
17807,1102,415
17808,1095,409
17809,1089,405
17810,1084,403
17811,1081,405
17812,1073,404
17815,1066,406
17818,1068,406
17820,1065,417
17821,1059,417
17826,1066,437
17827,1039,473
17829,951,487
17831,954,484
17834,957,484
17848,957,483
17855,959,485
17856,957,486
17857,954,487
17861,1076,470
17865,946,457
17867,1078,471
17869,1073,467
17870,1078,460
17871,1076,458
17872,1075,454
17874,1077,454
17889,1077,457
17892,1076,459
17893,1078,464
17897,1078,481
17919,1078,480
17930,965,410
17931,969,409
17932,933,487
17933,935,482
17935,982,412
17936,986,416
17937,990,420
17938,994,426
17939,999,432
17940,1001,437
17941,1005,443
17947,962,487
17951,1272,661
17954,960,484
17956,944,485
17958,946,487
17959,1102,483
17960,1110,477
17966,1152,472
17969,1134,453
17970,1110,441
17971,1092,426
17972,1078,420
17973,1066,415
17974,1058,414
17975,1053,412
17976,1047,412
17977,1041,412
17978,1034,414
17980,1029,420
17981,1026,423
17982,1024,427
17983,1023,430
17984,1021,433
17985,1020,437
17986,1017,435
17987,1018,445
18013,1009,445
18018,1023,421
18023,1039,406
18024,1044,402
18025,1046,400
18026,1050,399
18027,1054,396
18029,1063,395
18030,1068,397
18031,1072,397
18032,1079,398
18033,1085,401
18034,1093,405
18035,1098,409
18036,1105,414
18037,1113,420
18038,1119,429
18039,1128,436
18040,1138,445
18041,1147,457
18042,1159,472
18044,1180,502
18045,1192,522
18046,1204,544
18048,1230,587
18050,1252,556
18051,1263,544
18053,1287,520
18054,1342,610
18055,1309,502
18056,1326,493
18057,1142,503
18058,1358,480
18062,1354,444
18063,1458,630
18064,1289,411
18065,1263,400
18066,1241,393
18067,1225,387
18068,1210,381
18069,1191,376
18070,1180,373
18071,1168,372
18072,1159,370
18073,1182,563
18074,1141,368
18075,1132,367
18076,1125,369
18077,1111,370
18078,1107,370
18079,1101,373
18080,1096,376
18081,1091,377
18082,1087,379
18083,1083,382
18084,1078,385
18085,1074,388
18086,1071,388
18087,1066,393
18088,1063,396
18089,1060,399
18090,1054,403
18091,1050,405
18092,1051,411
18093,1047,414
18094,1043,419
18096,1036,427
18097,1034,431
18099,1031,443
18102,961,482
18122,993,447
18126,1006,433
18127,1009,430
18128,1011,424
18129,1013,419
18131,1022,415
18132,1027,409
18133,1029,409
18134,1034,406
18137,1045,399
18138,1053,396
18139,1053,390
18140,1061,392
18141,1069,393
18142,1074,393
18143,1080,393
18144,1085,392
18145,1093,393
18146,1097,393
18147,1105,396
18148,1112,399
18149,1120,402
18150,1128,406
18151,1137,409
18152,1144,412
18153,1153,418
18154,1164,427
18155,1173,433
18156,1182,439
18157,1192,451
18158,1203,460
18164,940,483
18189,1537,502
18196,908,857
18199,1461,490
18201,1450,504
18205,1423,538
18206,1416,550
18207,1408,565
18208,1402,574
18209,1395,589
18210,1391,590
18211,1393,581
18212,1396,574
18213,1397,566
18214,1396,559
18221,1378,571
18222,1369,588
18223,1359,609
18224,1350,594
18225,1343,579
18226,1338,565
18227,1333,558
18228,1325,548
18229,1316,542
18230,1313,536
18234,1289,572
18235,1283,593
18236,1278,616
18237,1276,598
18238,1276,583
18241,1271,544
18255,1167,553
18257,935,484
18263,1144,544
18264,1136,554
18265,1128,571
18266,1118,587
18267,1110,603
18268,1102,613
18269,1084,469
18270,1096,586
18271,1094,574
18272,1090,564
18273,1085,554
18274,1082,550
18276,944,482
18278,1070,562
18279,1064,578
18280,1062,598
18281,1057,622
18282,1056,603
18283,1054,589
18284,1053,577
18285,1050,566
18286,1224,610
18287,1220,611
18288,1216,613
18289,1214,614
18290,1210,613
18308,941,481
18349,869,492
18363,912,467
18364,913,467
18366,931,448
18368,931,486
18372,912,475
18373,911,478
18376,910,466
18377,910,460
18379,906,445
18385,914,419
18390,920,404
18391,923,401
18396,932,404
18401,1035,553
18411,951,483
18418,1237,664
18421,1054,479
18422,1063,472
18423,1069,466
18428,1057,439
18430,1012,418
18431,999,415
18432,989,412
18434,966,408
18439,1003,529
18443,929,425
18460,916,480
18461,916,475
18463,916,468
18476,951,405
18477,964,396
18478,969,396
18479,936,483
18481,988,385
18482,993,382
18483,999,378
18484,1007,374
18485,1011,375
18486,1023,373
18487,1030,371
18488,1039,373
18489,1047,373
18490,1057,373
18491,1068,376
18492,1078,382
18493,1090,384
18494,1099,390
18495,1114,396
18496,1126,403
18497,1141,411
18498,1155,421
18499,1168,435
18500,1185,448
18501,1205,458
18521,1482,409
18522,1416,399
18523,1360,394
18524,1314,387
18525,1275,384
18526,1242,380
18527,1214,377
18528,1186,376
18529,1164,376
18530,1143,376
18531,1123,376
18532,1107,376
18533,1093,376
18534,1078,376
18535,1066,379
18536,1053,382
18537,1042,382
18538,1032,385
18539,1020,387
18540,1011,388
18541,1003,393
18542,994,396
18543,988,400
18545,972,406
18559,884,447
18564,873,491
18586,897,421
18587,906,420
18588,912,414
18590,859,484
18591,1108,521
18593,968,413
18595,994,415
18596,1009,419
18597,1021,421
18598,1036,427
18599,1051,430
18600,1067,434
18601,1083,442
18602,1101,448
18603,1118,459
18605,1157,480
18606,1155,483
18608,1220,519
18609,1244,539
18610,1267,544
18611,1285,535
18612,1306,520
18613,1326,510
18615,1366,492
18616,1390,481
18617,1414,475
18618,1438,466
18621,1522,448
18622,1551,445
18623,1581,442
18624,1618,439
18625,1682,593
18627,1723,442
18628,1764,447
18631,1893,471
18641,912,483
18643,916,480
18659,920,482
18767,1047,481
18872,1077,447
18873,1077,448
18875,1074,446
18935,1017,480
18962,1002,482
18989,983,443
19037,1192,514
19038,1184,521
19042,1152,579
19043,1143,594
19044,1137,613
19045,1128,629
19046,1123,631
19047,1120,616
19048,1120,601
19049,1118,590
19050,1116,577
19051,1114,565
19052,1111,558
19053,1109,553
19054,1107,547
19055,1104,545
19056,1103,539
19060,1086,586
19061,1080,607
19062,1075,628
19063,1071,619
19064,1069,601
19065,1066,588
19066,1064,572
19067,1061,558
19069,1056,540
19075,959,484
19078,961,484
19091,1276,637
19142,942,473
19145,943,465
19156,936,441
19159,932,428
19162,926,419
19167,915,412
19176,900,442
19177,898,451
19184,877,550
19185,874,562
19186,873,547
19187,868,537
19188,867,526
19189,864,516
19190,862,507
19192,858,494
19197,898,694
19202,827,461
19204,827,452
19213,612,577
19219,890,452
19220,892,454
19221,897,458
19224,904,473
19225,903,480
19231,910,481
19236,912,463
19242,800,495
19244,802,497
19256,973,408
19258,986,405
19259,995,405
19260,1002,406
19261,1011,406
19262,1018,408
19263,1027,412
19264,1037,410
19265,1048,417
19266,1057,421
19267,1070,431
19268,1083,435
19269,1091,445
19270,1108,454
19271,1120,466
19272,1138,478
19273,1157,490
19274,1327,466
19276,1210,550
19278,1247,554
19279,1261,544
19280,1279,531
19281,1297,520
19282,1318,508
19283,1338,495
19284,1361,488
19285,1386,479
19286,1413,472
19287,1441,463
19288,1466,458
19289,1498,450
19291,1620,626
19293,1643,445
19295,1500,423
19296,1414,412
19297,1344,408
19298,1285,402
19299,1237,400
19300,1197,397
19301,1164,400
19302,1132,402
19303,1106,404
19304,1084,408
19305,1063,411
19306,1046,416
19307,1029,420
19308,1015,426
19309,1002,433
19312,970,448
19313,961,457
19314,952,461
19315,946,466
19316,930,471
19326,894,456
19333,872,455
19337,863,457
19338,862,461
19341,852,467
19343,852,473
19359,834,456
19362,840,449
19371,854,485
19387,876,489
19388,876,507
19389,877,514
19390,879,526
19391,881,545
19392,882,540
19393,883,534
19394,881,525
19395,882,522
19396,882,519
19397,882,514
19399,881,504
19401,882,502
19402,882,504
19403,879,501
19404,882,508
19405,880,511
19406,882,516
19407,880,520
19408,883,528
19409,883,538
19410,880,546
19411,883,558
19415,883,621
19422,892,562
19423,897,553
19424,901,550
19425,904,546
19427,909,544
19442,952,589
19443,1237,737
19462,1142,491
19468,1382,500
19477,960,485
19503,1389,507
19509,1611,267
19538,957,436
19540,955,423
19541,956,420
19550,954,396
19564,953,466
19570,955,568
19588,1099,684
19595,902,410
19596,899,410
19598,898,414
19606,893,445
19608,893,452
19609,896,455
19610,897,460
19611,895,466
19612,897,472
19631,905,440
19632,910,433
19633,894,499
19638,937,393
19640,951,384
19641,955,381
19642,960,375
19643,970,374
19645,984,367
19646,990,365
19647,999,363
19648,1006,364
19649,1015,364
19650,1022,363
19651,1032,364
19652,1041,367
19653,1051,370
19654,1060,372
19655,1072,377
19656,1081,384
19657,1094,389
19658,1105,397
19659,1120,409
19660,1132,418
19661,1149,432
19662,1163,445
19663,1178,462
19664,1197,481
19665,1216,501
19666,1235,524
19667,1270,577
19669,1290,585
19670,1315,562
19671,1337,599
19673,1376,515
19674,1401,498
19675,1424,484
19676,1453,470
19677,1482,457
19681,1618,409
19684,1446,348
19685,1362,333
19686,1297,319
19687,1243,316
19688,1200,307
19689,1165,304
19690,1132,301
19691,1104,301
19692,1081,301
19693,1061,302
19695,1026,309
19696,1012,310
19697,1001,314
19698,988,316
19699,978,323
19700,969,325
19701,959,329
19702,952,334
19706,925,355
19709,911,373
19713,897,398
19714,892,403
19715,891,409
19721,878,450
19723,875,463
19725,871,478
19728,870,477
19736,882,480
19739,862,415
19742,861,396
19743,860,389
19756,857,327
19777,834,387
19778,835,403
19779,836,416
19790,805,519
19796,790,436
19798,786,413
19799,783,405
19800,777,396
19801,774,387
19802,772,382
19803,538,802
19804,915,480
19805,762,367
19808,760,496
19812,735,383
19816,924,480
19852,968,520
19854,982,526
19856,991,538
19908,910,451
19910,904,445
19911,884,491
19912,892,441
19913,889,438
19917,873,434
19918,867,435
19927,959,485
19940,675,648
19944,959,485
19947,613,490
19950,610,484
19953,717,430
19965,883,370
19966,893,370
19967,900,370
19968,905,371
19969,910,371
19971,921,372
19972,925,375
19973,929,374
19974,931,374
19977,946,382
19978,944,382
19981,957,394
20023,971,443
20081,947,418
20082,949,415
20090,958,486
20091,957,487
20096,959,482
20098,960,482
20103,1092,598
20104,958,560
20105,958,553
20108,958,522
20112,954,501
20124,939,505
20127,1001,527
20129,991,446
20132,1000,436
20136,984,530
20137,1010,434
20139,1012,435
20146,379,127
20147,379,130
20163,1034,470
20164,1037,473
20174,1000,474
20183,973,432
20185,961,431
20186,953,429
20190,926,425
20192,914,427
20194,1007,486
20195,890,434
20199,847,446
20200,839,449
20204,793,483
20205,782,488
20206,781,492
20207,782,492
20208,734,526
20209,718,538
20210,699,556
20211,682,573
20212,667,571
20215,628,552
20224,612,508
20225,662,495
20226,705,483
20227,742,475
20228,773,467
20232,862,451
20234,1234,739
20238,939,445
20239,946,445
20240,955,445
20241,960,441
20242,970,448
20243,972,447
20267,1019,484
20269,1020,480
20273,1025,474
20278,994,468
20279,987,468
20282,974,473
20283,966,478
20284,959,481
20291,1025,488
20314,998,486
20317,992,446
20350,972,408
20356,971,386
20357,971,383
20359,971,380
20367,970,387
20368,837,508
20370,968,400
20373,964,421
20382,952,562
20383,952,574
20384,948,559
20385,946,546
20386,946,532
20387,943,522
20388,942,510
20389,941,500
20391,938,496
20392,929,473
20394,926,467
20395,917,455
20396,917,454
20399,903,488
20404,1236,736
20413,1000,382
20423,1020,408
20462,1048,478
20487,1033,481
20529,888,518
20538,973,412
20542,972,387
20543,972,386
20545,968,377
20547,969,372
20548,968,370
20549,968,370
20557,964,369
20558,965,374
20561,959,383
20562,958,390
20567,1024,607
20568,949,449
20573,943,502
20574,934,563
20575,934,564
20576,933,550
20577,931,537
20578,931,526
20579,928,514
20582,925,493
20587,911,452
20589,909,445
20590,907,444
20591,903,444
20592,902,446
20600,976,520
20601,980,527
20606,980,413
20609,987,418
20611,991,427
20612,996,430
20613,997,433
20614,1000,436
20617,1002,448
20639,1012,487
20645,1023,461
20651,1004,410
20652,1004,401
20653,1000,396
20654,1000,388
20655,995,380
20656,992,371
20657,988,364
20658,986,358
20659,980,350
20660,977,345
20662,968,332
20663,961,327
20664,957,319
20665,952,316
20666,948,310
20668,934,301
20669,928,298
20672,903,287
20673,897,288
20675,875,286
20678,837,291
20679,823,293
20680,808,299
20683,754,330
20687,653,400
20689,661,376
20690,663,370
20696,678,597
20700,684,386
20701,685,394
20702,688,406
20703,691,420
20704,693,432
20705,694,447
20706,697,462
20707,700,478
20710,706,534
20711,709,553
20712,711,576
20713,715,600
20714,715,621
20715,714,615
20716,715,600
20717,714,582
20718,711,568
20719,709,555
20720,709,546
20721,708,532
20722,706,523
20724,708,523
20725,709,541
20726,714,556
20727,716,575
20728,720,595
20729,721,613
20730,725,623
20731,723,609
20732,723,597
20733,721,580
20734,721,570
20735,719,558
20736,719,551
20738,721,571
20739,724,594
20740,727,616
20741,727,630
20742,732,613
20743,735,597
20744,734,581
20745,736,568
20746,738,554
20747,742,546
20788,895,497
20790,906,499
20791,993,557
20792,997,573
20853,933,394
20857,930,391
20861,926,397
20862,923,398
20863,924,402
20874,901,519
20875,900,537
20876,897,558
20877,894,579
20878,891,564
20879,889,552
20880,886,537
20881,883,525
20882,880,513
20883,876,504
20884,876,494
20885,873,494
20886,610,676
20887,859,466
20888,857,461
20889,854,456
20890,847,451
20893,829,447
20894,827,448
20896,810,487
20900,949,439
20901,922,405
20907,961,409
20908,942,483
20909,971,410
20912,981,420
20913,983,421
20915,991,429
20931,1019,473
20934,1018,457
20935,703,496
20940,1018,423
20945,1015,403
20951,1007,386
20955,1001,383
20959,995,390
20960,994,393
20961,994,395
20962,993,398
20963,994,402
20964,990,408
20965,988,412
20966,986,419
20967,985,424
20968,663,600
20969,669,602
20974,864,598
20988,786,491
20999,921,445
21008,999,445
21009,1010,443
21010,1021,442
21011,1032,442
21012,1041,442
21013,1050,446
21014,1054,445
21015,1065,449
21016,1072,454
21017,1077,456
21018,1083,459
21021,1098,472
21022,1102,478
21023,1106,481
21026,1116,483
21027,1120,480
21029,1122,471
21031,1125,465
21032,1128,460
21034,1131,460
21040,1140,457
21046,1145,473
21048,960,482
21049,1150,480
21051,1152,478
21065,1168,454
21066,1168,454
21068,1170,456
21073,1174,461
21084,1187,473
21086,1191,472
21089,1194,468
21092,954,480
21094,1200,466
21123,1193,479
21125,995,479
21131,1190,479
21167,998,494
21184,1097,476
21187,1111,480
21193,1113,480
21199,1125,477
21207,1135,475
21214,1152,481
21222,1150,478
21227,1165,478
21258,798,516
21266,1142,480
21272,1147,447
21273,1141,480
21275,1142,449
21284,922,405
21298,1129,479
21299,903,403
21301,1119,480
21302,808,526
21316,798,529
21325,802,537
21332,1084,481
21340,1088,482
21360,794,440
21375,792,551
21376,792,552
21380,1030,481
21395,1016,470
21469,678,406
21470,678,406
21472,942,459
21504,619,406
21505,621,405
21506,617,404
21525,940,394
21526,943,391
21530,948,375
21531,953,375
21532,957,373
21533,958,376
21534,995,471
21537,969,372
21538,973,372
21539,975,376
21542,987,385
21543,989,389
21546,1003,412
21547,1006,418
21550,955,486
21568,1117,445
21569,1124,437
21571,1137,426
21572,1143,427
21573,1155,427
21575,1306,634
21576,1308,637
21577,1185,444
21579,1209,466
21584,1029,402
21586,994,397
21589,954,393
21590,950,395
21591,944,398
21593,933,404
21595,946,453
21598,914,422
21599,911,430
21602,905,444
21603,904,447
21604,903,453
21605,904,457
21606,904,466
